,unique_id,forecast_month,forecast_data,forecast_quantity
1121,"LL Road Frame - Black, 58_Outdoor Equipment Store_New Hampshire",3,2014-08-01,5.0
1122,"LL Road Frame - Black, 58_Preferred Bikes_California",1,2014-06-01,1.0
1123,"LL Road Frame - Black, 58_Preferred Bikes_California",2,2014-07-01,1.0
1124,"LL Road Frame - Black, 58_Preferred Bikes_California",3,2014-08-01,1.0
1125,"LL Road Frame - Black, 58_Prosperous Tours_United Kingdom",1,2014-06-01,2.0
1126,"LL Road Frame - Black, 58_Prosperous Tours_United Kingdom",2,2014-07-01,2.0
1127,"LL Road Frame - Black, 58_Prosperous Tours_United Kingdom",3,2014-08-01,2.0
1128,"LL Road Frame - Black, 58_Racing Sales and Service_France",1,2014-06-01,4.0
1129,"LL Road Frame - Black, 58_Racing Sales and Service_France",2,2014-07-01,4.0
1130,"LL Road Frame - Black, 58_Racing Sales and Service_France",3,2014-08-01,4.0
1131,"LL Road Frame - Black, 58_Rally Day Mall_Florida",1,2014-06-01,3.0
1132,"LL Road Frame - Black, 58_Rally Day Mall_Florida",2,2014-07-01,3.0
1133,"LL Road Frame - Black, 58_Rally Day Mall_Florida",3,2014-08-01,3.0
1134,"LL Road Frame - Black, 58_Retail Mall_Canada",1,2014-06-01,1.0
1135,"LL Road Frame - Black, 58_Retail Mall_Canada",2,2014-07-01,1.0
1136,"LL Road Frame - Black, 58_Retail Mall_Canada",3,2014-08-01,1.0
1137,"LL Road Frame - Black, 58_Rewarding Activities Company_Canada",1,2014-06-01,3.0
1138,"LL Road Frame - Black, 58_Rewarding Activities Company_Canada",2,2014-07-01,3.0
1139,"LL Road Frame - Black, 58_Rewarding Activities Company_Canada",3,2014-08-01,3.0
1140,"LL Road Frame - Red, 44_Advanced Bike Components_Texas",1,2014-06-01,1.0
1141,"LL Road Frame - Red, 44_Advanced Bike Components_Texas",2,2014-07-01,1.0
1142,"LL Road Frame - Red, 44_Advanced Bike Components_Texas",3,2014-08-01,1.0
1143,"LL Road Frame - Red, 44_Affordable Sports Equipment_California",1,2014-06-01,3.0
1144,"LL Road Frame - Red, 44_Affordable Sports Equipment_California",2,2014-07-01,3.0
1145,"LL Road Frame - Red, 44_Affordable Sports Equipment_California",3,2014-08-01,3.0
1146,"LL Road Frame - Red, 44_Bike Dealers Association_New Mexico",1,2014-06-01,3.0
1147,"LL Road Frame - Red, 44_Bike Dealers Association_New Mexico",2,2014-07-01,3.0
1148,"LL Road Frame - Red, 44_Bike Dealers Association_New Mexico",3,2014-08-01,3.0
1149,"LL Road Frame - Red, 44_Corner Bicycle Supply_Canada",1,2014-06-01,6.0
1150,"LL Road Frame - Red, 44_Corner Bicycle Supply_Canada",2,2014-07-01,6.0
1151,"LL Road Frame - Red, 44_Corner Bicycle Supply_Canada",3,2014-08-01,6.0
1152,"LL Road Frame - Red, 44_Excellent Riding Supplies_Tennessee",1,2014-06-01,6.0
1153,"LL Road Frame - Red, 44_Excellent Riding Supplies_Tennessee",2,2014-07-01,6.0
1154,"LL Road Frame - Red, 44_Excellent Riding Supplies_Tennessee",3,2014-08-01,6.0
1155,"LL Road Frame - Red, 44_Fitness Toy Store_Texas",1,2014-06-01,4.0
1156,"LL Road Frame - Red, 44_Fitness Toy Store_Texas",2,2014-07-01,4.0
1157,"LL Road Frame - Red, 44_Fitness Toy Store_Texas",3,2014-08-01,4.0
1158,"LL Road Frame - Red, 44_Good Bike Shop_Wisconsin",1,2014-06-01,1.0
1159,"LL Road Frame - Red, 44_Good Bike Shop_Wisconsin",2,2014-07-01,1.0
1160,"LL Road Frame - Red, 44_Good Bike Shop_Wisconsin",3,2014-08-01,1.0
1161,"LL Road Frame - Red, 44_Health Spa, Limited_Canada",1,2014-06-01,7.0
1162,"LL Road Frame - Red, 44_Health Spa, Limited_Canada",2,2014-07-01,7.0
1163,"LL Road Frame - Red, 44_Health Spa, Limited_Canada",3,2014-08-01,7.0
1164,"LL Road Frame - Red, 44_Larger Cycle Shop_New York",1,2014-06-01,2.0
1165,"LL Road Frame - Red, 44_Larger Cycle Shop_New York",2,2014-07-01,2.0
1166,"LL Road Frame - Red, 44_Larger Cycle Shop_New York",3,2014-08-01,2.0
1167,"LL Road Frame - Red, 44_Preferred Bikes_California",1,2014-06-01,1.0
1168,"LL Road Frame - Red, 44_Preferred Bikes_California",2,2014-07-01,1.0
1169,"LL Road Frame - Red, 44_Preferred Bikes_California",3,2014-08-01,1.0
1170,"LL Road Frame - Red, 44_Primary Bike Distributors_Canada",1,2014-06-01,6.0
1171,"LL Road Frame - Red, 44_Primary Bike Distributors_Canada",2,2014-07-01,6.0
1172,"LL Road Frame - Red, 44_Primary Bike Distributors_Canada",3,2014-08-01,6.0
1173,"LL Road Frame - Red, 44_Retail Mall_Canada",1,2014-06-01,2.0
1174,"LL Road Frame - Red, 44_Retail Mall_Canada",2,2014-07-01,2.0
1175,"LL Road Frame - Red, 44_Retail Mall_Canada",3,2014-08-01,2.0
1176,"LL Road Frame - Red, 44_Rewarding Activities Company_Canada",1,2014-06-01,1.0
1177,"LL Road Frame - Red, 44_Rewarding Activities Company_Canada",2,2014-07-01,1.0
1178,"LL Road Frame - Red, 44_Rewarding Activities Company_Canada",3,2014-08-01,1.0
1179,"LL Road Frame - Red, 44_Separate Parts Corporation_California",1,2014-06-01,1.0
1180,"LL Road Frame - Red, 44_Separate Parts Corporation_California",2,2014-07-01,1.0
1181,"LL Road Frame - Red, 44_Separate Parts Corporation_California",3,2014-08-01,1.0
1182,"LL Road Frame - Red, 44_Sure & Reliable Sporting Goods_Washington",1,2014-06-01,3.0
1183,"LL Road Frame - Red, 44_Sure & Reliable Sporting Goods_Washington",2,2014-07-01,3.0
1184,"LL Road Frame - Red, 44_Sure & Reliable Sporting Goods_Washington",3,2014-08-01,3.0
1185,"LL Road Frame - Red, 44_Tenth Bike Store_Canada",1,2014-06-01,4.0
1186,"LL Road Frame - Red, 44_Tenth Bike Store_Canada",2,2014-07-01,4.0
1187,"LL Road Frame - Red, 44_Tenth Bike Store_Canada",3,2014-08-01,4.0
1188,"LL Road Frame - Red, 44_Thorough Parts and Repair Services_Washington",1,2014-06-01,2.0
1189,"LL Road Frame - Red, 44_Thorough Parts and Repair Services_Washington",2,2014-07-01,2.0
1190,"LL Road Frame - Red, 44_Thorough Parts and Repair Services_Washington",3,2014-08-01,2.0
1191,"LL Road Frame - Red, 44_Totes & Baskets Company_Texas",1,2014-06-01,4.0
1192,"LL Road Frame - Red, 44_Totes & Baskets Company_Texas",2,2014-07-01,4.0
1193,"LL Road Frame - Red, 44_Totes & Baskets Company_Texas",3,2014-08-01,4.0
1194,"LL Road Frame - Red, 48_Bike Dealers Association_New Mexico",1,2014-06-01,2.0
1195,"LL Road Frame - Red, 48_Bike Dealers Association_New Mexico",2,2014-07-01,2.0
1196,"LL Road Frame - Red, 48_Bike Dealers Association_New Mexico",3,2014-08-01,2.0
1197,"LL Road Frame - Red, 48_Fitness Toy Store_Texas",1,2014-06-01,3.0
1198,"LL Road Frame - Red, 48_Fitness Toy Store_Texas",2,2014-07-01,3.0
1199,"LL Road Frame - Red, 48_Fitness Toy Store_Texas",3,2014-08-01,3.0
1200,"LL Road Frame - Red, 48_Health Spa, Limited_Canada",1,2014-06-01,7.0
1201,"LL Road Frame - Red, 48_Health Spa, Limited_Canada",2,2014-07-01,7.0
1202,"LL Road Frame - Red, 48_Health Spa, Limited_Canada",3,2014-08-01,7.0
1203,"LL Road Frame - Red, 48_Larger Cycle Shop_New York",1,2014-06-01,2.0
1204,"LL Road Frame - Red, 48_Larger Cycle Shop_New York",2,2014-07-01,2.0
1205,"LL Road Frame - Red, 48_Larger Cycle Shop_New York",3,2014-08-01,2.0
1206,"LL Road Frame - Red, 48_Lease-a-Bike Shop_Connecticut",1,2014-06-01,6.0
1207,"LL Road Frame - Red, 48_Lease-a-Bike Shop_Connecticut",2,2014-07-01,6.0
1208,"LL Road Frame - Red, 48_Lease-a-Bike Shop_Connecticut",3,2014-08-01,6.0
1209,"LL Road Frame - Red, 48_Preferred Bikes_California",1,2014-06-01,2.0
1210,"LL Road Frame - Red, 48_Preferred Bikes_California",2,2014-07-01,2.0
1211,"LL Road Frame - Red, 48_Preferred Bikes_California",3,2014-08-01,2.0
1212,"LL Road Frame - Red, 48_Retail Mall_Canada",1,2014-06-01,2.0
1213,"LL Road Frame - Red, 48_Retail Mall_Canada",2,2014-07-01,2.0
1214,"LL Road Frame - Red, 48_Retail Mall_Canada",3,2014-08-01,2.0
1215,"LL Road Frame - Red, 60_Advanced Bike Components_Texas",1,2014-06-01,3.0
1216,"LL Road Frame - Red, 60_Advanced Bike Components_Texas",2,2014-07-01,3.0
1217,"LL Road Frame - Red, 60_Advanced Bike Components_Texas",3,2014-08-01,3.0
1218,"LL Road Frame - Red, 60_Bike Dealers Association_New Mexico",1,2014-06-01,1.0
1219,"LL Road Frame - Red, 60_Bike Dealers Association_New Mexico",2,2014-07-01,1.0
1220,"LL Road Frame - Red, 60_Bike Dealers Association_New Mexico",3,2014-08-01,1.0
1221,"LL Road Frame - Red, 60_Corner Bicycle Supply_Canada",1,2014-06-01,5.0
1222,"LL Road Frame - Red, 60_Corner Bicycle Supply_Canada",2,2014-07-01,5.0
1223,"LL Road Frame - Red, 60_Corner Bicycle Supply_Canada",3,2014-08-01,5.0
1224,"LL Road Frame - Red, 60_Excellent Riding Supplies_Tennessee",1,2014-06-01,6.0
1225,"LL Road Frame - Red, 60_Excellent Riding Supplies_Tennessee",2,2014-07-01,6.0
1226,"LL Road Frame - Red, 60_Excellent Riding Supplies_Tennessee",3,2014-08-01,6.0
1227,"LL Road Frame - Red, 60_Farthermost Bike Shop_California",1,2014-06-01,4.0
1228,"LL Road Frame - Red, 60_Farthermost Bike Shop_California",2,2014-07-01,4.0
1229,"LL Road Frame - Red, 60_Farthermost Bike Shop_California",3,2014-08-01,4.0
1230,"LL Road Frame - Red, 60_Good Bike Shop_Wisconsin",1,2014-06-01,2.0
1231,"LL Road Frame - Red, 60_Good Bike Shop_Wisconsin",2,2014-07-01,2.0
1232,"LL Road Frame - Red, 60_Good Bike Shop_Wisconsin",3,2014-08-01,2.0
1233,"LL Road Frame - Red, 60_Health Spa, Limited_Canada",1,2014-06-01,2.0
1234,"LL Road Frame - Red, 60_Health Spa, Limited_Canada",2,2014-07-01,2.0
1235,"LL Road Frame - Red, 60_Health Spa, Limited_Canada",3,2014-08-01,2.0
1236,"LL Road Frame - Red, 60_Larger Cycle Shop_New York",1,2014-06-01,2.0
1237,"LL Road Frame - Red, 60_Larger Cycle Shop_New York",2,2014-07-01,2.0
1238,"LL Road Frame - Red, 60_Larger Cycle Shop_New York",3,2014-08-01,2.0
1239,"LL Road Frame - Red, 60_Lease-a-Bike Shop_Connecticut",1,2014-06-01,4.0
1240,"LL Road Frame - Red, 60_Lease-a-Bike Shop_Connecticut",2,2014-07-01,4.0
1241,"LL Road Frame - Red, 60_Lease-a-Bike Shop_Connecticut",3,2014-08-01,4.0
1242,"LL Road Frame - Red, 60_Preferred Bikes_California",1,2014-06-01,5.0
1243,"LL Road Frame - Red, 60_Preferred Bikes_California",2,2014-07-01,5.0
1244,"LL Road Frame - Red, 60_Preferred Bikes_California",3,2014-08-01,5.0
1245,"LL Road Frame - Red, 60_Retail Mall_Canada",1,2014-06-01,4.0
1246,"LL Road Frame - Red, 60_Retail Mall_Canada",2,2014-07-01,4.0
1247,"LL Road Frame - Red, 60_Retail Mall_Canada",3,2014-08-01,4.0
1248,"LL Road Frame - Red, 60_Rewarding Activities Company_Canada",1,2014-06-01,4.0
1249,"LL Road Frame - Red, 60_Rewarding Activities Company_Canada",2,2014-07-01,4.0
1250,"LL Road Frame - Red, 60_Rewarding Activities Company_Canada",3,2014-08-01,4.0
1251,"LL Road Frame - Red, 60_Riders Company_Minnesota",1,2014-06-01,4.0
1252,"LL Road Frame - Red, 60_Riders Company_Minnesota",2,2014-07-01,4.0
1253,"LL Road Frame - Red, 60_Riders Company_Minnesota",3,2014-08-01,4.0
1254,"LL Road Frame - Red, 60_Sure & Reliable Sporting Goods_Washington",1,2014-06-01,3.0
1255,"LL Road Frame - Red, 60_Sure & Reliable Sporting Goods_Washington",2,2014-07-01,3.0
1256,"LL Road Frame - Red, 60_Sure & Reliable Sporting Goods_Washington",3,2014-08-01,3.0
1257,"LL Road Frame - Red, 60_Thorough Parts and Repair Services_Washington",1,2014-06-01,2.0
1258,"LL Road Frame - Red, 60_Thorough Parts and Repair Services_Washington",2,2014-07-01,2.0
1259,"LL Road Frame - Red, 60_Thorough Parts and Repair Services_Washington",3,2014-08-01,2.0
1260,"LL Road Frame - Red, 60_Totes & Baskets Company_Texas",1,2014-06-01,4.0
1261,"LL Road Frame - Red, 60_Totes & Baskets Company_Texas",2,2014-07-01,4.0
1262,"LL Road Frame - Red, 60_Totes & Baskets Company_Texas",3,2014-08-01,4.0
1263,"LL Road Frame - Red, 62_Fitness Toy Store_Texas",1,2014-06-01,2.0
1264,"LL Road Frame - Red, 62_Fitness Toy Store_Texas",2,2014-07-01,2.0
1265,"LL Road Frame - Red, 62_Fitness Toy Store_Texas",3,2014-08-01,2.0
1266,"LL Road Frame - Red, 62_Health Spa, Limited_Canada",1,2014-06-01,1.0
1267,"LL Road Frame - Red, 62_Health Spa, Limited_Canada",2,2014-07-01,1.0
1268,"LL Road Frame - Red, 62_Health Spa, Limited_Canada",3,2014-08-01,1.0
1269,"LL Road Frame - Red, 62_Larger Cycle Shop_New York",1,2014-06-01,2.0
1270,"LL Road Frame - Red, 62_Larger Cycle Shop_New York",2,2014-07-01,2.0
1271,"LL Road Frame - Red, 62_Larger Cycle Shop_New York",3,2014-08-01,2.0
1272,"LL Road Frame - Red, 62_Preferred Bikes_California",1,2014-06-01,1.0
1273,"LL Road Frame - Red, 62_Preferred Bikes_California",2,2014-07-01,1.0
1274,"LL Road Frame - Red, 62_Preferred Bikes_California",3,2014-08-01,1.0
1275,"LL Road Frame - Red, 62_Retail Mall_Canada",1,2014-06-01,3.0
1276,"LL Road Frame - Red, 62_Retail Mall_Canada",2,2014-07-01,3.0
1277,"LL Road Frame - Red, 62_Retail Mall_Canada",3,2014-08-01,3.0
1278,"Long-Sleeve Logo Jersey, L_Advanced Bike Components_Texas",1,2014-06-01,8.0
1279,"Long-Sleeve Logo Jersey, L_Advanced Bike Components_Texas",2,2014-07-01,8.0
1280,"Long-Sleeve Logo Jersey, L_Advanced Bike Components_Texas",3,2014-08-01,8.0
1281,"Long-Sleeve Logo Jersey, L_Area Bike Accessories_California",1,2014-06-01,5.0
1282,"Long-Sleeve Logo Jersey, L_Area Bike Accessories_California",2,2014-07-01,5.0
1283,"Long-Sleeve Logo Jersey, L_Area Bike Accessories_California",3,2014-08-01,5.0
1284,"Long-Sleeve Logo Jersey, L_Better Bike Shop_Georgia",1,2014-06-01,8.0
1285,"Long-Sleeve Logo Jersey, L_Better Bike Shop_Georgia",2,2014-07-01,8.0
1286,"Long-Sleeve Logo Jersey, L_Better Bike Shop_Georgia",3,2014-08-01,8.0
1287,"Long-Sleeve Logo Jersey, L_Bike Dealers Association_New Mexico",1,2014-06-01,14.0
1288,"Long-Sleeve Logo Jersey, L_Bike Dealers Association_New Mexico",2,2014-07-01,14.0
1289,"Long-Sleeve Logo Jersey, L_Bike Dealers Association_New Mexico",3,2014-08-01,14.0
1290,"Long-Sleeve Logo Jersey, L_Bikes and Motorbikes_Canada",1,2014-06-01,7.0
1291,"Long-Sleeve Logo Jersey, L_Bikes and Motorbikes_Canada",2,2014-07-01,7.0
1292,"Long-Sleeve Logo Jersey, L_Bikes and Motorbikes_Canada",3,2014-08-01,7.0
1293,"Long-Sleeve Logo Jersey, L_Brightwork Company_Nevada",1,2014-06-01,7.0
1294,"Long-Sleeve Logo Jersey, L_Brightwork Company_Nevada",2,2014-07-01,7.0
1295,"Long-Sleeve Logo Jersey, L_Brightwork Company_Nevada",3,2014-08-01,7.0
1296,"Long-Sleeve Logo Jersey, L_Bulk Discount Store_United Kingdom",1,2014-06-01,3.0
1297,"Long-Sleeve Logo Jersey, L_Bulk Discount Store_United Kingdom",2,2014-07-01,3.0
1298,"Long-Sleeve Logo Jersey, L_Bulk Discount Store_United Kingdom",3,2014-08-01,3.0
1299,"Long-Sleeve Logo Jersey, L_Central Discount Store_Washington",1,2014-06-01,2.0
1300,"Long-Sleeve Logo Jersey, L_Central Discount Store_Washington",2,2014-07-01,2.0
1301,"Long-Sleeve Logo Jersey, L_Central Discount Store_Washington",3,2014-08-01,2.0
1302,"Long-Sleeve Logo Jersey, L_Certified Bicycle Supply_Washington",1,2014-06-01,1.0
1303,"Long-Sleeve Logo Jersey, L_Certified Bicycle Supply_Washington",2,2014-07-01,1.0
1304,"Long-Sleeve Logo Jersey, L_Certified Bicycle Supply_Washington",3,2014-08-01,1.0
1305,"Long-Sleeve Logo Jersey, L_Citywide Service and Repair_Canada",1,2014-06-01,16.0
1306,"Long-Sleeve Logo Jersey, L_Citywide Service and Repair_Canada",2,2014-07-01,16.0
1307,"Long-Sleeve Logo Jersey, L_Citywide Service and Repair_Canada",3,2014-08-01,16.0
1308,"Long-Sleeve Logo Jersey, L_Commerce Bicycle Specialists_United Kingdom",1,2014-06-01,3.0
1309,"Long-Sleeve Logo Jersey, L_Commerce Bicycle Specialists_United Kingdom",2,2014-07-01,3.0
1310,"Long-Sleeve Logo Jersey, L_Commerce Bicycle Specialists_United Kingdom",3,2014-08-01,3.0
1311,"Long-Sleeve Logo Jersey, L_Consolidated Sales_South Carolina",1,2014-06-01,3.0
1312,"Long-Sleeve Logo Jersey, L_Consolidated Sales_South Carolina",2,2014-07-01,3.0
1313,"Long-Sleeve Logo Jersey, L_Consolidated Sales_South Carolina",3,2014-08-01,3.0
1314,"Long-Sleeve Logo Jersey, L_Corner Bicycle Supply_Canada",1,2014-06-01,6.0
1315,"Long-Sleeve Logo Jersey, L_Corner Bicycle Supply_Canada",2,2014-07-01,6.0
1316,"Long-Sleeve Logo Jersey, L_Corner Bicycle Supply_Canada",3,2014-08-01,6.0
1317,"Long-Sleeve Logo Jersey, L_Distant Inn_California",1,2014-06-01,3.0
1318,"Long-Sleeve Logo Jersey, L_Distant Inn_California",2,2014-07-01,3.0
1319,"Long-Sleeve Logo Jersey, L_Distant Inn_California",3,2014-08-01,3.0
1320,"Long-Sleeve Logo Jersey, L_Eastside Department Store_California",1,2014-06-01,17.0
1321,"Long-Sleeve Logo Jersey, L_Eastside Department Store_California",2,2014-07-01,17.0
1322,"Long-Sleeve Logo Jersey, L_Eastside Department Store_California",3,2014-08-01,17.0
1323,"Long-Sleeve Logo Jersey, L_Exhilarating Cycles_Michigan",1,2014-06-01,10.0
1324,"Long-Sleeve Logo Jersey, L_Exhilarating Cycles_Michigan",2,2014-07-01,10.0
1325,"Long-Sleeve Logo Jersey, L_Exhilarating Cycles_Michigan",3,2014-08-01,10.0
1326,"Long-Sleeve Logo Jersey, L_Fabrikam Inc., West_Michigan",1,2014-06-01,3.0
1327,"Long-Sleeve Logo Jersey, L_Fabrikam Inc., West_Michigan",2,2014-07-01,3.0
1328,"Long-Sleeve Logo Jersey, L_Fabrikam Inc., West_Michigan",3,2014-08-01,3.0
1329,"Long-Sleeve Logo Jersey, L_Farthermost Bike Shop_California",1,2014-06-01,4.0
1330,"Long-Sleeve Logo Jersey, L_Farthermost Bike Shop_California",2,2014-07-01,4.0
1331,"Long-Sleeve Logo Jersey, L_Farthermost Bike Shop_California",3,2014-08-01,4.0
1332,"Long-Sleeve Logo Jersey, L_Fashionable Department Stores_New York",1,2014-06-01,2.0
1333,"Long-Sleeve Logo Jersey, L_Fashionable Department Stores_New York",2,2014-07-01,2.0
1334,"Long-Sleeve Logo Jersey, L_Fashionable Department Stores_New York",3,2014-08-01,2.0
1335,"Long-Sleeve Logo Jersey, L_Field Trip Store_Colorado",1,2014-06-01,4.0
1336,"Long-Sleeve Logo Jersey, L_Field Trip Store_Colorado",2,2014-07-01,4.0
1337,"Long-Sleeve Logo Jersey, L_Field Trip Store_Colorado",3,2014-08-01,4.0
1338,"Long-Sleeve Logo Jersey, L_Futuristic Sport Distributors_Colorado",1,2014-06-01,10.0
1339,"Long-Sleeve Logo Jersey, L_Futuristic Sport Distributors_Colorado",2,2014-07-01,10.0
1340,"Long-Sleeve Logo Jersey, L_Futuristic Sport Distributors_Colorado",3,2014-08-01,10.0
1341,"Long-Sleeve Logo Jersey, L_Gasless Cycle Shop_Canada",1,2014-06-01,1.0
1342,"Long-Sleeve Logo Jersey, L_Gasless Cycle Shop_Canada",2,2014-07-01,1.0
1343,"Long-Sleeve Logo Jersey, L_Gasless Cycle Shop_Canada",3,2014-08-01,1.0
1344,"Long-Sleeve Logo Jersey, L_General Bike Corporation_Canada",1,2014-06-01,2.0
1345,"Long-Sleeve Logo Jersey, L_General Bike Corporation_Canada",2,2014-07-01,2.0
1346,"Long-Sleeve Logo Jersey, L_General Bike Corporation_Canada",3,2014-08-01,2.0
1347,"Long-Sleeve Logo Jersey, L_General Supplies_Canada",1,2014-06-01,7.0
1348,"Long-Sleeve Logo Jersey, L_General Supplies_Canada",2,2014-07-01,7.0
1349,"Long-Sleeve Logo Jersey, L_General Supplies_Canada",3,2014-08-01,7.0
1350,"Long-Sleeve Logo Jersey, L_Good Bike Shop_Wisconsin",1,2014-06-01,3.0
1351,"Long-Sleeve Logo Jersey, L_Good Bike Shop_Wisconsin",2,2014-07-01,3.0
1352,"Long-Sleeve Logo Jersey, L_Good Bike Shop_Wisconsin",3,2014-08-01,3.0
1353,"Long-Sleeve Logo Jersey, L_Grease and Oil Products Company_Texas",1,2014-06-01,1.0
1354,"Long-Sleeve Logo Jersey, L_Grease and Oil Products Company_Texas",2,2014-07-01,1.0
1355,"Long-Sleeve Logo Jersey, L_Grease and Oil Products Company_Texas",3,2014-08-01,1.0
1356,"Long-Sleeve Logo Jersey, L_Great Bikes _Wyoming",1,2014-06-01,7.0
1357,"Long-Sleeve Logo Jersey, L_Great Bikes _Wyoming",2,2014-07-01,7.0
1358,"Long-Sleeve Logo Jersey, L_Great Bikes _Wyoming",3,2014-08-01,7.0
1359,"Long-Sleeve Logo Jersey, L_Highway Bike Shop_California",1,2014-06-01,1.0
1360,"Long-Sleeve Logo Jersey, L_Highway Bike Shop_California",2,2014-07-01,1.0
1361,"Long-Sleeve Logo Jersey, L_Highway Bike Shop_California",3,2014-08-01,1.0
1362,"Long-Sleeve Logo Jersey, L_Initial Bike Company_Colorado",1,2014-06-01,3.0
1363,"Long-Sleeve Logo Jersey, L_Initial Bike Company_Colorado",2,2014-07-01,3.0
1364,"Long-Sleeve Logo Jersey, L_Initial Bike Company_Colorado",3,2014-08-01,3.0
1365,"Long-Sleeve Logo Jersey, L_Juvenile Sports Equipment_Florida",1,2014-06-01,2.0
1366,"Long-Sleeve Logo Jersey, L_Juvenile Sports Equipment_Florida",2,2014-07-01,2.0
1367,"Long-Sleeve Logo Jersey, L_Juvenile Sports Equipment_Florida",3,2014-08-01,2.0
1368,"Long-Sleeve Logo Jersey, L_Larger Cycle Shop_New York",1,2014-06-01,12.0
1369,"Long-Sleeve Logo Jersey, L_Larger Cycle Shop_New York",2,2014-07-01,12.0
1370,"Long-Sleeve Logo Jersey, L_Larger Cycle Shop_New York",3,2014-08-01,12.0
1371,"Long-Sleeve Logo Jersey, L_Latest Sports Equipment_Washington",1,2014-06-01,2.0
1372,"Long-Sleeve Logo Jersey, L_Latest Sports Equipment_Washington",2,2014-07-01,2.0
1373,"Long-Sleeve Logo Jersey, L_Latest Sports Equipment_Washington",3,2014-08-01,2.0
1374,"Long-Sleeve Logo Jersey, L_Many Bikes Store_California",1,2014-06-01,3.0
1375,"Long-Sleeve Logo Jersey, L_Many Bikes Store_California",2,2014-07-01,3.0
1376,"Long-Sleeve Logo Jersey, L_Many Bikes Store_California",3,2014-08-01,3.0
1377,"Long-Sleeve Logo Jersey, L_Mechanical Products Ltd._California",1,2014-06-01,2.0
